Date	High	Low	Open	Close	Volume	Adj Close
2010-01-04	55697.23046875	54599.2578125	54699.0703125	54898.703125	496188.0	54034.015625
2010-01-05	56795.203125	54699.0703125	54898.703125	56296.125	1121033.0	55409.4296875
2010-01-06	57593.73046875	55497.59765625	56895.01953125	56296.125	880998.0	55409.4296875
2010-01-07	56296.125	53301.65234375	56296.125	53900.546875	1079835.0	53051.58203125
2010-01-08	54499.44140625	53201.8359375	54100.17578125	54199.9921875	557012.0	53346.30859375
2010-01-11	55896.86328125	54499.44140625	54499.44140625	55397.78125	806556.0	54525.234375
2010-01-12	56895.01953125	55198.15234375	55697.23046875	55497.59765625	985185.0	54623.4765625
2010-01-13	55597.4140625	54499.44140625	55597.4140625	54998.51953125	544856.0	54132.26171875
2010-01-14	59190.78515625	55797.046875	56296.125	58591.890625	1910419.0	57669.03515625
2010-01-15	60089.125	58591.890625	58891.3359375	60089.125	1092517.0	59142.68359375
2010-01-18	60089.125	58092.80859375	59490.23046875	59290.6015625	572041.0	58356.7421875
2010-01-19	61386.734375	59390.41796875	59889.49609375	61187.1015625	773943.0	60223.3671875
2010-01-20	61187.1015625	59689.86328125	60688.0234375	59689.86328125	582711.0	58749.7109375
2010-01-21	60488.390625	58292.44140625	58791.51953125	59789.6796875	445162.0	58847.9609375
2010-01-22	59190.78515625	57493.9140625	58891.3359375	58492.07421875	841772.0	57570.7890625
2010-01-25	61087.28515625	56994.8359375	57793.36328125	60288.7578125	1046416.0	59339.17578125
2010-01-26	59989.3125	57094.65234375	59789.6796875	58292.44140625	1032210.0	57374.30078125
2010-01-27	57992.99609375	55896.86328125	57893.1796875	56196.30859375	603221.0	55311.18359375
2010-01-28	58392.2578125	55797.046875	56196.30859375	57394.09765625	515424.0	56490.10546875
2010-01-29	56994.8359375	54798.88671875	56795.203125	56395.94140625	451259.0	55507.67578125
2010-02-01	56895.01953125	55597.4140625	56096.4921875	56096.4921875	601302.0	55212.94140625
2010-02-02	57493.9140625	54599.2578125	57194.46875	55597.4140625	854939.0	54721.71875
2010-02-03	57893.1796875	55497.59765625	56695.390625	57893.1796875	523996.0	56981.33203125
2010-02-04	59290.6015625	56994.8359375	57793.36328125	58991.15234375	392314.0	58062.0078125
2010-02-05	58891.3359375	56495.7578125	56495.7578125	58891.3359375	693786.0	57963.76171875
2010-02-08	58891.3359375	56994.8359375	58392.2578125	58192.625	566581.0	57276.0546875
2010-02-09	58691.70703125	56695.390625	57394.09765625	58691.70703125	523828.0	57767.28125
2010-02-10	59390.41796875	57493.9140625	58691.70703125	58492.07421875	537917.0	57570.7890625
2010-02-11	58791.51953125	57394.09765625	58691.70703125	57394.09765625	641190.0	56490.10546875
2010-02-12	58292.44140625	56994.8359375	57493.9140625	58092.80859375	417711.0	57177.8125
2010-02-16	59090.96875	57493.9140625	57493.9140625	58691.70703125	277473.0	57767.28125
2010-02-17	59390.41796875	58492.07421875	58991.15234375	59390.41796875	375675.0	58454.984375
2010-02-18	59590.046875	58591.890625	59190.78515625	58791.51953125	182404.0	57865.515625
2010-02-19	58791.51953125	55996.6796875	58591.890625	56495.7578125	796755.0	55605.9140625
2010-02-22	58192.625	56495.7578125	57194.46875	57094.65234375	532186.0	56195.375
2010-02-23	58591.890625	56395.94140625	57094.65234375	58392.2578125	665518.0	57472.546875
2010-02-24	59190.78515625	57394.09765625	57893.1796875	58891.3359375	426950.0	57963.76171875
2010-02-25	59590.046875	57893.1796875	58591.890625	58791.51953125	439073.0	57865.515625
2010-02-26	59090.96875	57992.99609375	58591.890625	57992.99609375	243110.0	57079.57421875
2010-03-02	59390.41796875	58192.625	58192.625	59390.41796875	303805.0	58454.984375
2010-03-03	59490.23046875	58691.70703125	59090.96875	59190.78515625	189214.0	58258.49609375
2010-03-04	60188.94140625	58891.3359375	58991.15234375	59290.6015625	357038.0	58356.7421875
2010-03-05	61087.28515625	59290.6015625	59290.6015625	60588.20703125	782451.0	59633.90625
2010-03-08	63083.6015625	61087.28515625	61286.91796875	62784.15234375	945708.0	61795.265625
2010-03-09	64580.83984375	62484.70703125	62584.5234375	63882.12890625	896048.0	62875.9453125
2010-03-10	64081.76171875	62384.890625	63981.9453125	63183.41796875	472357.0	62188.24609375
2010-03-11	64181.57421875	61686.1796875	62883.96875	63882.12890625	640558.0	62875.9453125
2010-03-12	64281.390625	62684.33984375	64281.390625	63183.41796875	334278.0	62188.24609375
2010-03-15	63183.41796875	61686.1796875	62484.70703125	63083.6015625	387415.0	62089.99609375
2010-03-16	63283.234375	62085.44140625	63283.234375	62085.44140625	225637.0	61107.5625
2010-03-17	64081.76171875	62285.07421875	62285.07421875	63682.49609375	459843.0	62679.4609375
2010-03-18	65379.3671875	63383.05078125	63383.05078125	63682.49609375	601060.0	62679.4609375
2010-03-19	64580.83984375	63383.05078125	64481.0234375	63782.3125	268000.0	62777.703125
2010-03-22	65678.8125	63183.41796875	63682.49609375	64880.28515625	583443.0	63858.3828125
2010-03-23	65878.4453125	64580.83984375	65678.8125	64880.28515625	339922.0	63858.3828125
2010-03-24	67176.046875	64780.46875	65479.1796875	66876.6015625	624761.0	65823.2578125
2010-03-25	67675.1328125	65778.625	66776.7890625	66477.3359375	624729.0	65430.27734375
2010-03-26	67675.1328125	66377.5234375	66976.421875	67176.046875	313659.0	66117.9921875
2010-03-29	68174.2109375	66377.5234375	66477.3359375	67575.3125	364183.0	66510.9609375
2010-03-30	68274.0234375	66577.15625	68274.0234375	67874.7578125	557639.0	66805.6875
2010-03-31	67475.5	66078.078125	67176.046875	66377.5234375	409764.0	65332.04296875
2010-04-01	69671.4453125	66577.15625	66577.15625	68174.2109375	748273.0	67100.4296875
2010-04-02	68174.2109375	66776.7890625	68074.390625	67874.7578125	532698.0	66805.6875
2010-04-05	68773.1015625	67375.6796875	67675.1328125	68573.46875	590676.0	67493.3984375
2010-04-06	69372.0	68274.0234375	69072.5546875	69372.0	324133.0	68279.359375
2010-04-07	69571.6328125	67575.3125	69372.0	68872.921875	611364.0	67788.125
2010-04-08	69671.4453125	68074.390625	68473.65625	69571.6328125	350854.0	68475.84375
2010-04-09	71068.8671875	69372.0	69771.265625	70869.234375	527460.0	69753.0078125
2010-04-12	72566.1015625	69970.890625	70869.234375	69970.890625	551048.0	68868.8046875
2010-04-13	70569.7890625	68174.2109375	70370.15625	68872.921875	479428.0	67788.125
2010-04-14	70170.5234375	68074.390625	68972.734375	69072.5546875	690419.0	67984.625
2010-04-15	69571.6328125	67774.9453125	69571.6328125	68573.46875	545133.0	67493.3984375
